"yearCombine","idPlayer","nameFirst","nameLast","namePlayer","slugPosition","heightWOShoesInches","heightWOShoes","weightLBS","wingspanInches","wingspan","reachStandingInches","reachStandingO","verticalLeapStandingInches","verticalLeapMaxInches","timeLaneAgility","timeThreeQuarterCourtSprint","repsBenchPress135","pctBodyFat","heightWShoesInches","heightWShoes","lengthHandInches","widthHandInches","timeModifiedLaneAgility","setSpot15CornerLeft","setSpot15BreakLeft","setSpot15TopKey","setSpot15BreakRight","setSpot15CornerRight","setSpot15CornerLeftCollege","setSpot15BreakLeftCollege","setSpot15TopKeyCollege","setSpot15BreakRightCollege","setSpot15CornerRightCollege","setSpot15CornerLeftNBA","setSpot15BreakLeftNBA","setSpot15TopKeyNBA","setSpotBreakRightNBA","setSpotCornerRightNBA","setSpot15CornerLeftMade","setSpot15CornerLeftAttempted","setSpot15CornerLeftPct","setSpot15BreakLeftMade","setSpot15BreakLeftAttempted","setSpot15BreakLeftPct","setSpot15TopKeyMade","setSpot15TopKeyAttempted","setSpot15TopKeyPct","setSpot15BreakRightMade","setSpot15BreakRightAttempted","setSpot15BreakRightPct","setSpot15CornerRightMade","setSpot15CornerRightAttempted","setSpot15CornerRightPct","setSpot15CornerLeftCollegeMade","setSpot15CornerLeftCollegeAttempted","setSpot15CornerLeftCollegePct","setSpot15BreakLeftCollegeMade","setSpot15BreakLeftCollegeAttempted","setSpot15BreakLeftCollegePct","setSpot15TopKeyCollegeMade","setSpot15TopKeyCollegeAttempted","setSpot15TopKeyCollegePct","setSpot15BreakRightCollegeMade","setSpot15BreakRightCollegeAttempted","setSpot15BreakRightCollegePct","setSpot15CornerRightCollegeMade","setSpot15CornerRightCollegeAttempted","setSpot15CornerRightCollegePct","setSpot15CornerLeftNBAMade","setSpot15CornerLeftNBAAttempted","setSpot15CornerLeftNBAPct","setSpot15BreakLeftNBAMade","setSpot15BreakLeftNBAAttempted","setSpot15BreakLeftNBAPct","setSpot15TopKeyNBAMade","setSpot15TopKeyNBAAttempted","setSpot15TopKeyNBAPct","setSpotBreakRightNBAMade","setSpotBreakRightNBAAttempted","setSpotBreakRightNBAPct","setSpotCornerRightNBAMade","setSpotCornerRightNBAAttempted","setSpotCornerRightNBAPct","setOffDrib15BreakLeft","setSpotOffDrib15TopKey","setOffDrib15BreakRight","setOnMove15","setOnMoveCollege","setOffDrib15BreakLeftMade","setOffDrib15BreakLeftAttempted","setOffDrib15BreakLeftPct","setSpotOffDrib15TopKeyMade","setSpotOffDrib15TopKeyAttempted","setSpotOffDrib15TopKeyPct","setOffDrib15BreakRightMade","setOffDrib15BreakRightAttempted","setOffDrib15BreakRightPct","setOnMove15Made","setOnMove15Attempted","setOnMove15Pct","setOnMoveCollegeMade","setOnMoveCollegeAttempted","setOnMoveCollegePct","setOffDribBreakLeftCollege","setOffDribTopKeyCollege","setOffDribBreakRightCollege","setOffDribBreakLeftCollegeMade","setOffDribBreakLeftCollegeAttempted","setOffDribBreakLeftCollegePct","setOffDribTopKeyCollegeMade","setOffDribTopKeyCollegeAttempted","setOffDribTopKeyCollegePct","setOffDribBreakRightCollegeMade","setOffDribBreakRightCollegeAttempted","setOffDribBreakRightCollegePct"
2018,1628419.0,Cameron,Oliver,Cameron Oliver,PF,79.0,"6' 7''",238.6,85.25,"7' 1.25''",106.5,"8' 10.5''",28.0,39.5,12.17,3.16,5.0,7.7,80.25,"6' 8.25''",9.5,10.25,3.3099999999999996,"4-5","3-5","4-5","2-5","2-5","1-5","1-5","2-5","3-5","2-5",,,,,,4.0,5.0,0.8,3.0,5.0,0.6,4.0,5.0,0.8,2.0,5.0,0.4,2.0,5.0,0.4,1.0,5.0,0.2,1.0,5.0,0.2,2.0,5.0,0.4,3.0,5.0,0.6,2.0,5.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628383.0,Justin,Patton,Justin Patton,C,82.0,"6' 10''",229.0,87.0,"7' 3''",111.5,"9' 3.5''",26.0,30.5,11.8,3.46,,7.8,83.25,"6' 11.25''",8.75,9.75,3.3099999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628409.0,Alec,Peters,Alec Peters,PF,79.25,"6' 7.25''",232.0,82.75,"6' 10.75''",105.0,"8' 9''",,,,,,8.8,80.75,"6' 8.75''",8.75,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628397.0,Ivan,Rabb,Ivan Rabb,PF,80.75,"6' 8.75''",219.6,85.5,"7' 1.5''",109.0,"9' 1''",28.5,32.5,12.68,3.3499999999999996,3.0,6.8,82.0,"6' 10''",8.75,9.0,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628432.0,Davon,Reed,Davon Reed,SG-SF,76.5,"6' 4.5''",206.2,84.0,"7' 0''",102.0,"8' 6''",28.5,36.0,11.370000000000001,3.34,12.0,6.5,77.5,"6' 5.5''",9.25,9.5,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628421.0,Devin,Robinson,Devin Robinson,SF,79.0,"6' 7''",189.6,84.75,"7' 0.75''",106.0,"8' 10''",35.5,41.5,12.850000000000001,3.23,10.0,3.2,80.25,"6' 8.25''",9.25,10.25,3.61,,,,,,"2-5","2-5","4-5","3-5","2-5",,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.4,2.0,5.0,0.4,4.0,5.0,0.8,3.0,5.0,0.6,2.0,5.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628424.0,Kobi,Simmons,Kobi Simmons,PG,75.25,"6' 3.25''",166.2,78.0,"6' 6''",99.0,"8' 3''",30.5,38.5,11.15,3.18,3.0,5.0,76.5,"6' 4.5''",8.5,9.5,2.98,,,,,,"2-5","5-5","3-5","2-5","3-5","4-5","4-5","4-5","2-5","1-5",,,,,,,,,,,,,,,,2.0,5.0,0.4,5.0,5.0,1.0,3.0,5.0,0.6,2.0,5.0,0.4,3.0,5.0,0.6,4.0,5.0,0.8,4.0,5.0,0.8,4.0,5.0,0.8,2.0,5.0,0.4,1.0,5.0,0.2,,,,,"17-34",,,,,,,,,,,,,17.0,34.0,0.5,"3-6","5-6","4-6",3.0,6.0,0.5,5.0,6.0,0.8333333333333334,4.0,6.0,0.6666666666666666
2018,1628410.0,Edmond,Sumner,Edmond Sumner,PG,76.0,"6' 4''",176.4,81.0,"6' 9''",102.5,"8' 6.5''",,,,,,8.3,77.75,"6' 5.75''",8.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628403.0,Caleb,Swanigan,Caleb Swanigan,PF,79.5,"6' 7.5''",245.6,87.0,"7' 3''",108.0,"9' 0''",,,,,,,80.5,"6' 8.5''",9.5,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628414.0,Sindarius,Thornwell,Sindarius Thornwell,SG-SF,75.5,"6' 3.5''",211.6,82.0,"6' 10''",103.0,"8' 7''",27.0,30.5,11.48,3.36,15.0,7.8,76.75,"6' 4.75''",8.75,8.75,3.03,,,,,,"4-5","4-5","3-5","3-5","2-5","1-5","3-5","4-5","1-5","3-5",,,,,,,,,,,,,,,,4.0,5.0,0.8,4.0,5.0,0.8,3.0,5.0,0.6,3.0,5.0,0.6,2.0,5.0,0.4,1.0,5.0,0.2,3.0,5.0,0.6,4.0,5.0,0.8,1.0,5.0,0.2,3.0,5.0,0.6,"5-8","5-8","3-8","23-39",,5.0,8.0,0.625,5.0,8.0,0.625,3.0,8.0,0.375,23.0,39.0,0.5897435897435898,,,,,,,,,,,,,,,
2018,1628453.0,Melo,Trimble,Melo Trimble,PG,73.25,"6' 1.25''",195.2,74.0,"6' 2''",95.5,"7' 11.5''",24.5,32.0,10.75,3.27,6.0,10.6,74.5,"6' 2.5''",8.0,8.75,2.92,,,,,,"4-5","5-5","2-5","4-5","5-5","3-5","3-5","3-5","1-5","4-5",,,,,,,,,,,,,,,,4.0,5.0,0.8,5.0,5.0,1.0,2.0,5.0,0.4,4.0,5.0,0.8,5.0,5.0,1.0,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,1.0,5.0,0.2,4.0,5.0,0.8,,,,,"26-39",,,,,,,,,,,,,26.0,39.0,0.6666666666666666,"4-6","4-6","4-6",4.0,6.0,0.6666666666666666,4.0,6.0,0.6666666666666666,4.0,6.0,0.6666666666666666
2018,1629021.0,Moritz,Wagner,Moritz Wagner,PF,82.0,"6' 10''",231.2,84.0,"7' 0''",108.0,"9' 0''",25.5,32.5,12.0,3.3499999999999996,,6.7,83.25,"6' 11.25''",8.75,10.75,2.98,,,,,,"3-5","3-5","4-5","5-5","2-5","4-5","2-5","4-5","4-5","1-5",,,,,,,,,,,,,,,,3.0,5.0,0.6,3.0,5.0,0.6,4.0,5.0,0.8,5.0,5.0,1.0,2.0,5.0,0.4,4.0,5.0,0.8,2.0,5.0,0.4,4.0,5.0,0.8,4.0,5.0,0.8,1.0,5.0,0.2,,,,,"22-36",,,,,,,,,,,,,22.0,36.0,0.6111111111111112,"3-6","2-6","5-6",3.0,6.0,0.5,2.0,6.0,0.3333333333333333,5.0,6.0,0.8333333333333334
2018,1628476.0,Derrick,Walton Jr.,Derrick Walton Jr.,PG,71.0,"5' 11''",188.6,74.5,"6' 2.5''",95.0,"7' 11''",26.0,32.5,11.28,3.29,9.0,5.8,72.75,"6' 0.75''",8.0,8.5,3.12,,,,,,,,,,,"5-5","2-5","2-5","4-5","4-5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,2.0,5.0,0.4,2.0,5.0,0.4,4.0,5.0,0.8,4.0,5.0,0.8,"5-6","2-6","4-6","32-39",,5.0,6.0,0.8333333333333334,2.0,6.0,0.3333333333333333,4.0,6.0,0.6666666666666666,32.0,39.0,0.8205128205128205,,,,,,,,,,,,,,,
2018,1629118.0,Thomas,Welsh,Thomas Welsh,PF-C,83.5,"6' 11.5''",254.0,84.0,"7' 0''",109.5,"9' 1.5''",,,,,11.0,10.9,84.5,"7' 0.5''",9.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628401.0,Derrick,White,Derrick White,PG,75.25,"6' 3.25''",189.8,79.5,"6' 7.5''",101.5,"8' 5.5''",31.0,36.5,10.84,3.08,10.0,6.2,76.5,"6' 4.5''",8.25,8.5,2.92,,,,,,"3-5","1-5","5-5","2-5","3-5","4-5","3-5","2-5","2-5","3-5",,,,,,,,,,,,,,,,3.0,5.0,0.6,1.0,5.0,0.2,5.0,5.0,1.0,2.0,5.0,0.4,3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,2.0,5.0,0.4,2.0,5.0,0.4,3.0,5.0,0.6,"2-6","1-6","5-6","23-33",,2.0,6.0,0.3333333333333333,1.0,6.0,0.16666666666666666,5.0,6.0,0.8333333333333334,23.0,33.0,0.696969696969697,,,,,,,,,,,,,,,
2018,1628430.0,Nigel,Williams-Goss,Nigel Williams-Goss,PG,73.5,"6' 1.5''",190.2,79.25,"6' 7.25''",99.0,"8' 3''",27.5,34.5,10.42,3.19,10.0,5.6,75.0,"6' 3''",8.75,9.25,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1628391.0,D.J.,Wilson,D.J. Wilson,PF,80.75,"6' 8.75''",234.4,87.0,"7' 3''",109.5,"9' 1.5''",,,,,,6.4,82.5,"6' 10.5''",9.25,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,1962937123,Omer,Yurtseven,Omer Yurtseven,C,82.5,"6' 10.5''",248.4,85.0,"7' 1''",108.5,"9' 0.5''",26.0,31.5,12.850000000000001,3.4499999999999997,6.0,7.6,83.75,"6' 11.75''",9.0,10.5,3.3,,"2-5","1-5","1-5","3-5","3-5","1-5","2-5","2-5","1-5",,,,,,,,,2.0,5.0,0.4,1.0,5.0,0.2,1.0,5.0,0.2,3.0,5.0,0.6,3.0,5.0,0.6,1.0,5.0,0.2,2.0,5.0,0.4,2.0,5.0,0.4,1.0,5.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628959.0,Rawle,Alkins,Rawle Alkins,SG,74.75,"6' 2.75''",217.4,80.75,"6' 8.75''",99.0,"8' 3''",32.5,40.5,11.5,3.15,10.0,8.9,76.25,"6' 4.25''",8.5,10.0,3.09,"2-5","4-5","3-5","4-5","3-5",,,,,,"1-5","4-5","3-5","5-5","2-5",2.0,5.0,0.4,4.0,5.0,0.8,3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,,,,,,,,,,,,,,,,1.0,5.0,0.2,4.0,5.0,0.8,3.0,5.0,0.6,5.0,5.0,1.0,2.0,5.0,0.4,"2-4","1-4","2-4","27-34",,2.0,4.0,0.5,1.0,4.0,0.25,2.0,4.0,0.5,27.0,34.0,0.7941176470588235,,,,,,,,,,,,,,,
2019,1628960.0,Grayson,Allen,Grayson Allen,SG,75.0,"6' 3''",198.0,79.25,"6' 7.25''",97.0,"8' 1''",32.5,40.5,10.31,3.15,,5.55,76.5,"6' 4.5''",8.25,10.0,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628961.0,Kostas,Antetokounmpo,Kostas Antetokounmpo,PF,81.0,"6' 9''",194.8,86.25,"7' 2.25''",110.0,"9' 2''",29.5,35.0,12.48,3.21,0.0,5.0,82.5,"6' 10.5''",9.25,9.5,3.48,"3-5","2-5","2-5","3-5","3-5",,,,,,"2-5","1-5","3-5","3-5","4-5",3.0,5.0,0.6,2.0,5.0,0.4,2.0,5.0,0.4,3.0,5.0,0.6,3.0,5.0,0.6,,,,,,,,,,,,,,,,2.0,5.0,0.4,1.0,5.0,0.2,3.0,5.0,0.6,3.0,5.0,0.6,4.0,5.0,0.8,"2-4","1-4","1-4","15-30",,2.0,4.0,0.5,1.0,4.0,0.25,1.0,4.0,0.25,15.0,30.0,0.5,,,,,,,,,,,,,,,
2019,1628962.0,Udoka,Azubuike,Udoka Azubuike,C,82.0,"6' 10''",273.8,91.0,"7' 7''",112.5,"9' 4.5''",31.0,31.5,12.97,3.12,11.0,7.95,84.25,"7' 0.25''",9.5,10.0,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628964.0,Mohamed,Bamba,Mohamed Bamba,C,83.25,"6' 11.25''",225.6,94.0,"7' 10''",115.5,"9' 7.5''",,,,,,6.2,84.75,"7' 0.75''",9.75,10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628965.0,Jaylen,Barford,Jaylen Barford,PG-SG,73.25,"6' 1.25''",207.6,75.5,"6' 3.5''",96.5,"8' 0.5''",27.0,33.0,11.39,3.3099999999999996,7.0,11.65,74.25,"6' 2.25''",8.0,8.25,3.21,"2-5","3-5","3-5","4-5","4-5",,,,,,"4-5","2-5","1-5","3-6","3-5",2.0,5.0,0.4,3.0,5.0,0.6,3.0,5.0,0.6,4.0,5.0,0.8,4.0,5.0,0.8,,,,,,,,,,,,,,,,4.0,5.0,0.8,2.0,5.0,0.4,1.0,5.0,0.2,3.0,6.0,0.5,3.0,5.0,0.6,"3-4","3-4","3-4","19-34",,3.0,4.0,0.75,3.0,4.0,0.75,3.0,4.0,0.75,19.0,34.0,0.5588235294117647,,,,,,,,,,,,,,,
2019,1628966.0,Keita,Bates-Diop,Keita Bates-Diop,SG-SF,79.25,"6' 7.25''",223.8,87.25,"7' 3.25''",106.5,"8' 10.5''",30.5,35.0,11.2,3.17,11.0,5.35,80.5,"6' 8.5''",9.0,8.5,3.2800000000000002,"2-5","4-5","5-5","5-5","4-5",,,,,,"3-5","3-5","1-5","3-5","4-5",2.0,5.0,0.4,4.0,5.0,0.8,5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,0.8,,,,,,,,,,,,,,,,3.0,5.0,0.6,3.0,5.0,0.6,1.0,5.0,0.2,3.0,5.0,0.6,4.0,5.0,0.8,"1-4","1-4","3-4","13-21","2-10",1.0,4.0,0.25,1.0,4.0,0.25,3.0,4.0,0.75,13.0,21.0,0.6190476190476191,2.0,10.0,0.2,,,,,,,,,,,,
2019,1628967.0,Tyus,Battle,Tyus Battle,SG,77.0,"6' 5''",200.2,81.0,"6' 9''",102.0,"8' 6''",32.0,37.5,11.04,3.07,9.0,4.0,78.75,"6' 6.75''",8.5,9.25,2.8699999999999997,"4-5","4-5","4-5","2-5","4-5",,,,,,"4-5","4-5","4-5","2-5","4-5",4.0,5.0,0.8,4.0,5.0,0.8,4.0,5.0,0.8,2.0,5.0,0.4,4.0,5.0,0.8,,,,,,,,,,,,,,,,4.0,5.0,0.8,4.0,5.0,0.8,4.0,5.0,0.8,2.0,5.0,0.4,4.0,5.0,0.8,"3-4","6-8","7-10",,,3.0,4.0,0.75,6.0,8.0,0.75,7.0,10.0,0.7,,,,,,,,,,,,,,,,,,
2019,1628968.0,Brian,Bowen,Brian Bowen,SG-SF,78.25,"6' 6.25''",202.0,82.25,"6' 10.25''",103.5,"8' 7.5''",30.5,34.0,11.58,3.2800000000000002,0.0,7.6,79.5,"6' 7.5''",9.0,10.0,3.3299999999999996,"2-5","3-5","3-5","3-5","2-5",,,,,,"3-5","3-5","2-5","2-5","2-5",2.0,5.0,0.4,3.0,5.0,0.6,3.0,5.0,0.6,3.0,5.0,0.6,2.0,5.0,0.4,,,,,,,,,,,,,,,,3.0,5.0,0.6,3.0,5.0,0.6,2.0,5.0,0.4,2.0,5.0,0.4,2.0,5.0,0.4,"3-4","3-4","1-4","17-29",,3.0,4.0,0.75,3.0,4.0,0.75,1.0,4.0,0.25,17.0,29.0,0.5862068965517241,,,,,,,,,,,,,,,
2019,1628970.0,Miles,Bridges,Miles Bridges,SF,77.25,"6' 5.25''",220.4,81.5,"6' 9.5''",103.5,"8' 7.5''",,,,,,5.9,78.75,"6' 6.75''",9.0,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628971.0,Bruce,Brown,Bruce Brown,SG-PG,75.5,"6' 3.5''",194.6,81.0,"6' 9''",98.5,"8' 2.5''",32.5,38.0,11.11,3.2,17.0,3.75,77.0,"6' 5''",8.5,8.5,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628972.0,Troy,Brown,Troy Brown,SF,77.75,"6' 5.75''",208.0,82.25,"6' 10.25''",105.0,"8' 9''",26.0,33.0,11.51,3.3299999999999996,5.0,7.05,78.75,"6' 6.75''",9.0,9.75,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628973.0,Jalen,Brunson,Jalen Brunson,PG,73.0,"6' 1''",198.4,76.0,"6' 4''",96.0,"8' 0''",29.0,37.0,10.59,3.15,7.0,6.7,74.25,"6' 2.25''",8.25,9.25,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628974.0,Tony,Carr,Tony Carr,PG,75.0,"6' 3''",198.8,80.25,"6' 8.25''",100.0,"8' 4''",25.0,31.5,11.89,3.17,0.0,6.5,76.5,"6' 4.5''",8.5,9.75,3.4,"2-5","4-5","4-5","4-5","5-5",,,,,,"5-5","4-5","4-5","3-5","4-5",2.0,5.0,0.4,4.0,5.0,0.8,4.0,5.0,0.8,4.0,5.0,0.8,5.0,5.0,1.0,,,,,,,,,,,,,,,,5.0,5.0,1.0,4.0,5.0,0.8,4.0,5.0,0.8,3.0,5.0,0.6,4.0,5.0,0.8,"2-4","1-4","3-4","20-29",,2.0,4.0,0.5,1.0,4.0,0.25,3.0,4.0,0.75,20.0,29.0,0.6896551724137931,,,,,,,,,,,,,,,
2019,1628975.0,Jevon,Carter,Jevon Carter,PG,72.25,"6' 0.25''",196.2,76.25,"6' 4.25''",95.0,"7' 11''",29.0,36.5,11.04,3.18,14.0,4.1499999999999995,73.5,"6' 1.5''",9.25,8.5,3.05,"3-5","4-5","3-5","4-5","3-5",,,,,,"5-5","3-5","4-5","3-5","3-5",3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,,,,,,,,,,,,,,,,5.0,5.0,1.0,3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,3.0,5.0,0.6,"2-4","1-4","4-4","22-31",,2.0,4.0,0.5,1.0,4.0,0.25,4.0,4.0,1.0,22.0,31.0,0.7096774193548387,,,,,,,,,,,,,,,
2019,1628976.0,Wendell,Carter,Wendell Carter,C-PF,80.75,"6' 8.75''",251.4,88.5,"7' 4.5''",109.0,"9' 1''",,,,,,7.85,82.0,"6' 10''",8.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628978.0,Donte,DiVincenzo,Donte DiVincenzo,SG,75.5,"6' 3.5''",200.6,78.0,"6' 6''",97.5,"8' 1.5''",34.5,42.0,10.719999999999999,3.11,12.0,5.0,76.5,"6' 4.5''",8.25,9.0,3.12,"5-5","5-5","4-5","4-5","5-5",,,,,,"2-5","2-5","4-5","4-5","3-5",5.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,0.8,4.0,5.0,0.8,5.0,5.0,1.0,,,,,,,,,,,,,,,,2.0,5.0,0.4,2.0,5.0,0.4,4.0,5.0,0.8,4.0,5.0,0.8,3.0,5.0,0.6,"2-4","3-4","4-4","14-29",,2.0,4.0,0.5,3.0,4.0,0.75,4.0,4.0,1.0,14.0,29.0,0.4827586206896552,,,,,,,,,,,,,,,
2019,1628977.0,Hamidou,Diallo,Hamidou Diallo,SG,76.25,"6' 4.25''",197.0,83.5,"6' 11.5''",103.0,"8' 7''",32.5,40.5,10.53,3.1,1.0,4.45,78.0,"6' 6''",8.75,9.0,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628979.0,Trevon,Duval,Trevon Duval,PG,73.5,"6' 1.5''",191.0,80.25,"6' 8.25''",97.5,"8' 1.5''",34.0,41.5,10.93,3.18,6.0,5.2,74.5,"6' 2.5''",8.75,10.0,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1629035.0,Carsen,Edwards,Carsen Edwards,PG,70.75,"5' 10.75''",195.6,78.25,"6' 6.25''",94.5,"7' 10.5''",28.5,34.5,11.59,3.2,12.0,6.3,72.0,"6' 0''",8.5,9.25,3.15,"5-5","3-5","3-5","2-5","4-5",,,,,,"2-5","5-5","3-5","4-5","3-5",5.0,5.0,1.0,3.0,5.0,0.6,3.0,5.0,0.6,2.0,5.0,0.4,4.0,5.0,0.8,,,,,,,,,,,,,,,,2.0,5.0,0.4,5.0,5.0,1.0,3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,"3-4","3-4","1-4","22-25",,3.0,4.0,0.75,3.0,4.0,0.75,1.0,4.0,0.25,22.0,25.0,0.88,,,,,,,,,,,,,,,
2019,1629037.0,Keenan,Evans,Keenan Evans,PG,73.5,"6' 1.5''",183.2,77.25,"6' 5.25''",98.0,"8' 2''",,,,,,6.5,75.0,"6' 3''",8.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628980.0,Jacob,Evans,Jacob Evans,SG-SF,76.25,"6' 4.25''",199.6,81.25,"6' 9.25''",102.5,"8' 6.5''",28.0,35.5,11.11,3.2,8.0,6.5,77.5,"6' 5.5''",9.0,9.25,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628981.0,Bruno,Fernando,Bruno Fernando,C,80.75,"6' 8.75''",233.2,88.25,"7' 4.25''",109.0,"9' 1''",29.0,35.0,12.19,3.23,11.0,5.25,81.75,"6' 9.75''",9.5,10.0,3.03,,,,,,"3-5","3-5","4-5","3-5","3-5","4-5","2-5","4-5","3-5","3-5",,,,,,,,,,,,,,,,3.0,5.0,0.6,3.0,5.0,0.6,4.0,5.0,0.8,3.0,5.0,0.6,3.0,5.0,0.6,4.0,5.0,0.8,2.0,5.0,0.4,4.0,5.0,0.8,3.0,5.0,0.6,3.0,5.0,0.6,"2-4","1-4","2-4","21-30",,2.0,4.0,0.5,1.0,4.0,0.25,2.0,4.0,0.5,21.0,30.0,0.7,,,,"2-4","2-4","2-4",2.0,4.0,0.5,2.0,4.0,0.5,2.0,4.0,0.5
2019,1628982.0,Melvin,Frazier,Melvin Frazier,SF-SG,76.5,"6' 4.5''",198.2,85.75,"7' 1.75''",105.0,"8' 9''",31.0,40.5,11.239999999999998,3.08,0.0,7.9,78.0,"6' 6''",9.5,9.5,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,1628983.0,Shai,Gilgeous-Alexander,Shai Gilgeous-Alexander,PG,76.5,"6' 4.5''",180.0,83.5,"6' 11.5''",104.0,"8' 8''",,,,,,3.0,78.0,"6' 6''",9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
